iter	MultiClass	Accuracy
4775	-0.8429955777	0.6453018242
4776	-0.8429949558	0.6453001658
4777	-0.8429941957	0.645299613
4778	-0.8429937811	0.6452946379
4779	-0.8429927446	0.6452974019
4780	-0.8429926064	0.6452962963
4781	-0.8429919845	0.645299613
4782	-0.8429917081	0.645299613
4783	-0.8429917081	0.6452974019
4784	-0.8429911553	0.645299613
4785	-0.8429901879	0.6453018242
4786	-0.8429897043	0.6453029298
4787	-0.8429892206	0.6453012714
4788	-0.8429884605	0.645299613
4789	-0.842987424	0.6452985075
4790	-0.8429872858	0.6452979547
4791	-0.8429863184	0.6453018242
4792	-0.8429861802	0.645302377
4793	-0.8429857656	0.6453040354
4794	-0.8429850746	0.645302377
4795	-0.8429845218	0.6453034826
4796	-0.8429838308	0.6453056938
4797	-0.8429836235	0.645302377
4798	-0.8429821725	0.6453034826
4799	-0.8429814815	0.6453034826
4800	-0.8429805141	0.6453018242
4801	-0.8429800995	0.6453045882
4802	-0.8429799613	0.645305141
4803	-0.8429791321	0.645302377
4804	-0.8429788557	0.645302377
4805	-0.8429785793	0.6452990603
4806	-0.8429781647	0.6453001658
4807	-0.8429773355	0.6452990603
4808	-0.8429765064	0.6453018242
4809	-0.8429759536	0.6453007186
4810	-0.842975539	0.6453040354
4811	-0.842974848	0.6453034826
4812	-0.8429742952	0.6453045882
4813	-0.8429737424	0.645305141
4814	-0.8429733278	0.6453056938
4815	-0.8429729132	0.64531288
4816	-0.8429722913	0.6453117745
4817	-0.8429709784	0.6453139856
4818	-0.8429705638	0.6453117745
4819	-0.8429694583	0.6453139856
4820	-0.842969251	0.6453134328
4821	-0.8429687673	0.6453106689
4822	-0.8429675235	0.6453079049
4823	-0.8429669707	0.6453106689
4824	-0.8429666943	0.6453095633
4825	-0.8429666943	0.6453056938
4826	-0.8429655196	0.6453095633
4827	-0.8429650359	0.6453079049
4828	-0.8429647595	0.645305141
4829	-0.8429639994	0.6453040354
4830	-0.8429637231	0.6453062465
4831	-0.8429626175	0.6453056938
4832	-0.8429619956	0.6453067993
4833	-0.8429614428	0.6453090105
4834	-0.8429599226	0.6453073521
4835	-0.8429592316	0.6453079049
4836	-0.8429586788	0.6453095633
4837	-0.8429578496	0.6453095633
4838	-0.8429571587	0.6453084577
4839	-0.842956675	0.6453084577
4840	-0.8429561913	0.6453101161
4841	-0.8429559149	0.6453090105
4842	-0.8429556385	0.6453056938
4843	-0.8429549475	0.6453067993
4844	-0.8429545329	0.6453079049
4845	-0.8429542565	0.6453056938
4846	-0.8429532891	0.6453040354
4847	-0.8429529436	0.6453029298
4848	-0.8429525981	0.6453029298
4849	-0.8429519071	0.6453040354
4850	-0.8429514925	0.6453040354
4851	-0.8429504561	0.645305141
4852	-0.8429497651	0.6453040354
4853	-0.8429496269	0.6453029298
4854	-0.842949005	0.6453062465
4855	-0.8429481067	0.6453056938
4856	-0.8429478303	0.6453073521
4857	-0.8429472084	0.6453123273
4858	-0.8429461028	0.64531288
4859	-0.8429457573	0.6453106689
4860	-0.8429456191	0.6453117745
4861	-0.8429449972	0.6453112217
4862	-0.842944859	0.6453095633
4863	-0.8429432698	0.64531288
4864	-0.8429424406	0.6453117745
4865	-0.842942026	0.6453139856
4866	-0.8429412659	0.6453139856
4867	-0.8429411277	0.6453112217
4868	-0.8429409895	0.645315644
4869	-0.8429398148	0.6453161968
4870	-0.8429393311	0.6453139856
4871	-0.8429389165	0.645315644
4872	-0.8429383637	0.6453134328
4873	-0.8429378109	0.645315644
4874	-0.8429370509	0.6453134328
4875	-0.8429360144	0.6453189608
4876	-0.8429353234	0.6453161968
4877	-0.842935047	0.6453161968
4878	-0.8429346324	0.6453173024
4879	-0.8429338723	0.6453167496
4880	-0.8429333886	0.6453161968
4881	-0.8429325594	0.645315644
4882	-0.842932283	0.6453173024
4883	-0.842932283	0.6453161968
4884	-0.842931592	0.6453178552
4885	-0.8429315229	0.6453189608
4886	-0.8429309011	0.645318408
4887	-0.8429303483	0.6453200663
4888	-0.8429302792	0.6453145384
4889	-0.8429296573	0.6453139856
4890	-0.8429292427	0.6453150912
4891	-0.8429284135	0.6453150912
4892	-0.8429279298	0.6453195135
4893	-0.8429276534	0.6453189608
4894	-0.8429274461	0.6453195135
4895	-0.8429265478	0.6453189608
4896	-0.8429260641	0.6453217247
4897	-0.8429260641	0.6453161968
4898	-0.8429252349	0.6453173024
4899	-0.8429248894	0.645315644
4900	-0.8429246821	0.6453173024
4901	-0.842923853	0.6453206191
4902	-0.8429233693	0.6453200663
4903	-0.8429230238	0.6453217247
4904	-0.8429223328	0.6453195135
4905	-0.84292178	0.6453195135
4906	-0.8429215036	0.6453195135
4907	-0.8429206053	0.6453200663
4908	-0.8429199834	0.6453195135
4909	-0.8429194306	0.645318408
4910	-0.8429189469	0.645318408
4911	-0.8429181868	0.6453189608
4912	-0.8429176341	0.6453200663
4913	-0.8429177032	0.6453206191
4914	-0.8429166667	0.6453195135
4915	-0.8429162521	0.6453178552
4916	-0.8429156993	0.6453167496
4917	-0.8429150774	0.6453161968
4918	-0.8429150083	0.6453167496
4919	-0.8429141791	0.6453200663
4920	-0.8429136954	0.6453200663
4921	-0.8429132808	0.6453200663
4922	-0.8429125207	0.6453217247
4923	-0.8429121061	0.6453206191
4924	-0.8429116915	0.6453173024
4925	-0.8429104478	0.645318408
4926	-0.8429097568	0.6453200663
4927	-0.8429096186	0.6453195135
4928	-0.842909204	0.6453206191
4929	-0.8429083057	0.6453134328
4930	-0.8429082366	0.6453173024
4931	-0.8429072692	0.6453167496
4932	-0.8429067164	0.6453139856
4933	-0.8429061636	0.6453117745
4934	-0.8429058872	0.6453150912
4935	-0.8429056108	0.64531288
4936	-0.8429051962	0.6453150912
4937	-0.8429049198	0.6453117745
4938	-0.8429043671	0.6453123273
4939	-0.8429035379	0.64531288
4940	-0.8429031924	0.64531288
4941	-0.8429021559	0.6453167496
4942	-0.8429017413	0.64531288
4943	-0.8429011885	0.64531288
4944	-0.8429005666	0.6453139856
4945	-0.8429003593	0.6453150912
4946	-0.842899461	0.6453178552
4947	-0.84289801	0.6453123273
4948	-0.8428977336	0.6453161968
4949	-0.8428978027	0.6453134328
4950	-0.8428971808	0.6453090105
4951	-0.8428962134	0.6453106689
4952	-0.8428958679	0.6453117745
4953	-0.8428954533	0.6453106689
4954	-0.8428947623	0.6453112217
4955	-0.8428943477	0.6453084577
4956	-0.8428933112	0.6453079049
4957	-0.8428927584	0.6453084577
4958	-0.8428924129	0.6453079049
4959	-0.8428922056	0.6453095633
4960	-0.8428913765	0.6453112217
4961	-0.8428911001	0.6453067993
4962	-0.8428901327	0.6453056938
4963	-0.8428890271	0.6453084577
4964	-0.8428881288	0.6453084577
4965	-0.8428876451	0.6453090105
4966	-0.8428864013	0.6453079049
4967	-0.8428858485	0.64531288
4968	-0.8428855721	0.64531288
4969	-0.8428848811	0.6453123273
4970	-0.8428842593	0.6453095633
4971	-0.8428839138	0.6453145384
4972	-0.8428832228	0.6453117745
4973	-0.842881979	0.64531288
4974	-0.8428818408	0.6453139856
4975	-0.8428810116	0.6453123273
4976	-0.8428808734	0.6453134328
4977	-0.8428800442	0.64531288
4978	-0.8428800442	0.6453145384
4979	-0.8428790768	0.6453150912
4980	-0.8428785931	0.6453178552
4981	-0.8428779713	0.6453134328
4982	-0.8428779713	0.6453145384
4983	-0.8428768657	0.6453123273
4984	-0.8428765893	0.6453150912
4985	-0.8428760365	0.6453150912
4986	-0.8428753455	0.6453161968
4987	-0.8428749309	0.6453217247
4988	-0.8428746545	0.6453200663
4989	-0.842874309	0.6453173024
4990	-0.8428734107	0.6453211719
4991	-0.8428724433	0.6453222775
4992	-0.8428723742	0.6453195135
4993	-0.8428718214	0.6453200663
4994	-0.8428716142	0.6453173024
4995	-0.8428711305	0.6453161968
4996	-0.8428709232	0.6453189608
4997	-0.8428709232	0.6453206191
4998	-0.8428705086	0.6453206191
4999	-0.8428696794	0.6453200663
5000	-0.8428689193	0.6453206191
5001	-0.8428684356	0.6453206191
5002	-0.8428677446	0.6453178552
5003	-0.8428677446	0.6453167496
5004	-0.8428671918	0.645315644
5005	-0.842866639	0.6453200663
5006	-0.842865948	0.6453233831
5007	-0.8428658098	0.645326147
5008	-0.8428651189	0.645326147
5009	-0.8428647043	0.6453233831
5010	-0.8428642206	0.6453228303
5011	-0.8428631841	0.6453250415
5012	-0.8428627004	0.6453222775
5013	-0.8428620785	0.6453200663
5014	-0.8428618021	0.6453178552
5015	-0.8428612493	0.6453195135
5016	-0.8428606274	0.6453206191
5017	-0.8428600746	0.6453217247
5018	-0.8428591763	0.645318408
5019	-0.8428591763	0.6453173024
5020	-0.8428586235	0.645315644
5021	-0.8428580708	0.6453195135
5022	-0.8428573798	0.6453189608
5023	-0.8428572416	0.6453178552
5024	-0.8428562742	0.645315644
5025	-0.8428558596	0.6453150912
5026	-0.842855445	0.6453134328
5027	-0.842854754	0.6453173024
5028	-0.8428543394	0.6453200663
5029	-0.8428539248	0.6453173024
5030	-0.8428527501	0.6453189608
5031	-0.842852681	0.6453200663
5032	-0.8428524046	0.6453222775
5033	-0.8428515755	0.6453239359
5034	-0.8428507463	0.6453244887
5035	-0.8428506081	0.6453244887
5036	-0.8428496407	0.6453250415
5037	-0.8428486733	0.645328911
5038	-0.8428485351	0.645326147
5039	-0.8428481896	0.6453272526
5040	-0.8428477059	0.6453244887
5041	-0.8428467385	0.645326147
5042	-0.8428466003	0.6453311222
5043	-0.8428463239	0.645331675
5044	-0.8428459093	0.6453338861
5045	-0.8428452184	0.6453322278
5046	-0.8428452184	0.6453322278
5047	-0.8428448729	0.6453327805
5048	-0.8428438364	0.6453349917
5049	-0.8428430072	0.6453399668
5050	-0.8428425926	0.6453410724
5051	-0.8428419016	0.6453416252
5052	-0.8428419016	0.6453399668
5053	-0.8428412106	0.6453410724
5054	-0.8428405196	0.6453405196
5055	-0.8428403814	0.6453399668
5056	-0.8428398286	0.6453377557
5057	-0.8428394831	0.645339414
5058	-0.8428388612	0.6453405196
5059	-0.8428384467	0.645342178
5060	-0.8428383085	0.6453416252
5061	-0.8428380321	0.6453410724
5062	-0.8428370647	0.6453405196
5063	-0.8428370647	0.6453377557
5064	-0.8428360973	0.645342178
5065	-0.8428354063	0.645344942
5066	-0.8428347844	0.6453443892
5067	-0.8428340243	0.6453427308
5068	-0.8428336097	0.645344942
5069	-0.8428328496	0.6453482587
5070	-0.8428322278	0.6453499171
5071	-0.842831675	0.6453499171
5072	-0.8428313295	0.6453499171
5073	-0.8428307076	0.6453510227
5074	-0.8428304312	0.6453504699
5075	-0.8428298784	0.6453499171
5076	-0.8428297402	0.6453460475
5077	-0.8428291183	0.6453499171
5078	-0.8428291874	0.6453499171
5079	-0.8428283582	0.6453504699
5080	-0.8428280818	0.6453493643
5081	-0.8428274599	0.6453504699
5082	-0.842826838	0.6453488115
5083	-0.842826838	0.6453510227
5084	-0.8428260088	0.6453488115
5085	-0.8428254561	0.6453477059
5086	-0.8428244887	0.6453488115
5087	-0.8428243505	0.6453493643
5088	-0.8428236595	0.6453482587
5089	-0.8428230376	0.6453510227
5090	-0.8428220011	0.6453532338
5091	-0.8428207573	0.6453521282
5092	-0.8428204118	0.6453515755
5093	-0.8428202045	0.6453504699
5094	-0.8428197899	0.6453482587
5095	-0.8428186844	0.645352681
5096	-0.842818408	0.6453543394
5097	-0.8428178552	0.6453548922
5098	-0.842817717	0.6453521282
5099	-0.8428166114	0.6453521282
5100	-0.8428161968	0.6453515755
5101	-0.8428155058	0.6453515755
5102	-0.8428148148	0.6453471531
5103	-0.8428143311	0.6453466003
5104	-0.8428134328	0.6453477059
5105	-0.84281288	0.6453493643
5106	-0.8428126036	0.6453488115
5107	-0.8428119127	0.6453471531
5108	-0.8428115672	0.6453482587
5109	-0.8428104616	0.645344942
5110	-0.8428099779	0.6453493643
5111	-0.8428090105	0.6453477059
5112	-0.8428082504	0.6453460475
5113	-0.8428077667	0.6453438364
5114	-0.8428076285	0.6453432836
5115	-0.8428069375	0.6453427308
5116	-0.8428065229	0.645344942
5117	-0.8428061083	0.6453471531
5118	-0.8428056938	0.6453504699
5119	-0.842805141	0.6453515755
5120	-0.8428052101	0.6453515755
5121	-0.8428047264	0.6453504699
5122	-0.8428045191	0.6453537866
5123	-0.8428036208	0.6453532338
5124	-0.8428032062	0.6453537866
5125	-0.8428022388	0.6453537866
5126	-0.842801686	0.6453543394
5127	-0.8428012023	0.6453543394
5128	-0.8428007877	0.6453493643
5129	-0.8427998894	0.6453515755
5130	-0.8427997512	0.6453537866
5131	-0.8427994748	0.6453548922
5132	-0.8427990603	0.6453515755
5133	-0.8427987148	0.6453521282
5134	-0.8427978165	0.645352681
5135	-0.8427976783	0.6453510227
5136	-0.8427967109	0.6453510227
5137	-0.8427965727	0.6453548922
5138	-0.8427958126	0.6453587617
5139	-0.8427949143	0.6453576562
5140	-0.8427949143	0.6453576562
5141	-0.8427943615	0.6453543394
5142	-0.8427937396	0.6453565506
5143	-0.8427931177	0.6453559978
5144	-0.8427928413	0.6453571034
5145	-0.842791874	0.6453571034
5146	-0.8427919431	0.6453571034
5147	-0.8427914594	0.6453593145
5148	-0.8427907684	0.6453642897
5149	-0.8427902156	0.6453648425
5150	-0.8427898701	0.6453620785
5151	-0.8427895246	0.6453637369
5152	-0.8427893864	0.6453631841
5153	-0.8427886263	0.6453676064
5154	-0.8427885572	0.6453653952
5155	-0.8427881426	0.645365948
5156	-0.842787728	0.6453648425
5157	-0.842787037	0.6453648425
5158	-0.8427866224	0.6453642897
5159	-0.8427860697	0.6453620785
5160	-0.8427848259	0.6453593145
5161	-0.8427846186	0.6453609729
5162	-0.8427841349	0.6453587617
5163	-0.8427833057	0.6453587617
5164	-0.8427834439	0.6453609729
5165	-0.8427828911	0.6453576562
5166	-0.8427822001	0.6453604201
5167	-0.842782131	0.6453615257
5168	-0.8427812327	0.6453598673
5169	-0.8427804726	0.6453626313
5170	-0.8427805417	0.6453615257
5171	-0.8427799889	0.6453631841
5172	-0.8427794362	0.6453642897
5173	-0.8427788143	0.6453670536
5174	-0.842777916	0.6453676064
5175	-0.8427777087	0.645365948
5176	-0.8427773632	0.6453626313
5177	-0.842776534	0.6453631841
5178	-0.8427766031	0.6453626313
5179	-0.842775843	0.6453626313
5180	-0.842775152	0.6453593145
5181	-0.8427748756	0.6453604201
5182	-0.8427748756	0.6453609729
5183	-0.8427743228	0.6453598673
5184	-0.8427746683	0.6453571034
5185	-0.8427739082	0.6453559978
5186	-0.8427732172	0.6453565506
5187	-0.842773079	0.645358209
5188	-0.8427725263	0.6453587617
5189	-0.8427723881	0.6453631841
5190	-0.8427723881	0.6453648425
5191	-0.8427716971	0.6453626313
5192	-0.8427710061	0.6453615257
5193	-0.8427692095	0.6453642897
5194	-0.8427690713	0.6453642897
5195	-0.8427685185	0.6453626313
5196	-0.8427681039	0.6453620785
5197	-0.8427678275	0.6453609729
5198	-0.8427665837	0.6453620785
5199	-0.8427658928	0.6453598673
5200	-0.8427658928	0.645358209
5201	-0.84276534	0.6453571034
5202	-0.8427649945	0.6453587617
5203	-0.8427640962	0.6453593145
5204	-0.8427636125	0.6453559978
5205	-0.8427626451	0.645358209
5206	-0.8427629906	0.6453593145
5207	-0.8427622996	0.6453565506
5208	-0.8427619541	0.6453571034
5209	-0.8427615395	0.6453548922
5210	-0.8427610558	0.6453548922
5211	-0.8427603648	0.645355445
5212	-0.8427603648	0.6453548922
5213	-0.8427595357	0.6453543394
5214	-0.8427591211	0.6453548922
5215	-0.8427587065	0.6453576562
5216	-0.8427582919	0.645358209
5217	-0.8427575318	0.6453593145
5218	-0.8427570481	0.6453637369
5219	-0.8427560807	0.6453620785
5220	-0.8427559425	0.6453631841
5221	-0.8427551824	0.6453637369
5222	-0.8427546987	0.6453676064
5223	-0.8427541459	0.6453681592
5224	-0.8427535931	0.645365948
5225	-0.8427530404	0.6453676064
5226	-0.8427533167	0.6453670536
5227	-0.8427529022	0.6453637369
5228	-0.8427522112	0.645365948
5229	-0.8427512438	0.6453648425
5230	-0.8427508292	0.6453609729
5231	-0.8427508292	0.6453626313
5232	-0.8427505528	0.6453626313
5233	-0.8427499309	0.6453648425
5234	-0.8427495854	0.6453642897
5235	-0.8427490326	0.6453626313
5236	-0.8427486871	0.6453670536
5237	-0.842748618	0.6453665008
5238	-0.8427479961	0.6453670536
5239	-0.8427470287	0.6453637369
5240	-0.8427470978	0.6453642897
5241	-0.8427470287	0.6453626313
5242	-0.8427460614	0.6453620785
5243	-0.8427454395	0.6453615257
5244	-0.8427457159	0.6453631841
5245	-0.842745094	0.6453631841
5246	-0.8427441957	0.6453626313
5247	-0.842743712	0.6453598673
5248	-0.8427433665	0.6453609729
5249	-0.8427428828	0.6453653952
5250	-0.8427422609	0.6453676064
5251	-0.8427419845	0.6453637369
5252	-0.8427418463	0.6453615257
5253	-0.8427410862	0.645365948
5254	-0.8427408789	0.6453648425
5255	-0.8427401189	0.6453676064
5256	-0.8427397734	0.6453698176
5257	-0.8427392206	0.6453720287
5258	-0.8427389442	0.6453709232
5259	-0.8427385296	0.645368712
5260	-0.8427372858	0.6453670536
5261	-0.8427377695	0.6453709232
5262	-0.8427363184	0.645368712
5263	-0.8427364566	0.6453703704
5264	-0.8427356274	0.6453720287
5265	-0.8427356274	0.6453709232
5266	-0.8427349364	0.6453698176
5267	-0.8427342454	0.645368712
5268	-0.842733969	0.645368712
5269	-0.8427332781	0.6453698176
5270	-0.8427331399	0.6453698176
5271	-0.8427330708	0.645371476
5272	-0.8427324489	0.6453698176
5273	-0.8427316197	0.6453676064
5274	-0.8427312051	0.645365948
5275	-0.8427309287	0.6453653952
5276	-0.8427300995	0.6453665008
5277	-0.8427298231	0.6453676064
5278	-0.8427292703	0.645365948
5279	-0.8427288557	0.6453626313
5280	-0.8427287866	0.6453648425
5281	-0.8427281647	0.6453648425
5282	-0.8427270591	0.645365948
5283	-0.8427259536	0.6453648425
5284	-0.8427260918	0.6453653952
5285	-0.8427254008	0.6453692648
5286	-0.8427247789	0.6453676064
5287	-0.8427245716	0.6453670536
5288	-0.8427242952	0.6453665008
5289	-0.8427235351	0.645365948
5290	-0.8427229132	0.645365948
5291	-0.8427227059	0.6453609729
5292	-0.842722084	0.6453615257
5293	-0.8427216694	0.6453620785
5294	-0.842721393	0.6453642897
5295	-0.8427208402	0.6453648425
5296	-0.8427201493	0.645365948
5297	-0.8427200111	0.6453665008
5298	-0.8427193201	0.6453698176
5299	-0.8427189055	0.6453665008
5300	-0.8427184909	0.6453653952
5301	-0.8427183527	0.6453648425
5302	-0.8427179381	0.6453670536
5303	-0.8427173853	0.6453681592
5304	-0.8427168325	0.6453720287
5305	-0.8427162797	0.6453720287
5306	-0.8427157269	0.6453720287
5307	-0.8427150359	0.645371476
5308	-0.8427147595	0.6453725815
5309	-0.8427146213	0.645371476
5310	-0.8427137231	0.6453725815
5311	-0.8427131012	0.6453720287
5312	-0.8427128248	0.6453676064
5313	-0.8427119956	0.6453676064
5314	-0.8427116501	0.6453676064
5315	-0.84271089	0.6453665008
5316	-0.8427107518	0.645365948
5317	-0.8427099226	0.6453626313
5318	-0.8427099226	0.6453598673
5319	-0.8427089552	0.6453609729
5320	-0.8427086097	0.6453593145
5321	-0.8427085406	0.6453593145
5322	-0.8427079878	0.6453598673
5323	-0.8427071587	0.6453609729
5324	-0.8427071587	0.6453593145
5325	-0.8427066059	0.6453631841
5326	-0.8427061913	0.6453631841
5327	-0.8427049475	0.6453637369
5328	-0.8427046711	0.6453637369
5329	-0.8427042565	0.645365948
5330	-0.8427040492	0.645368712
5331	-0.8427035655	0.6453698176
5332	-0.8427031509	0.6453709232
5333	-0.8427027363	0.6453731343
5334	-0.8427024599	0.6453736871
5335	-0.8427016307	0.645371476
5336	-0.842701147	0.6453720287
5337	-0.8427005252	0.6453720287
5338	-0.8427002488	0.6453731343
5339	-0.8426998342	0.6453736871
5340	-0.8426994887	0.6453764511
5341	-0.842699005	0.6453786622
5342	-0.8426987286	0.645379215
5343	-0.8426981758	0.645381979
5344	-0.8426973466	0.6453781095
5345	-0.8426972084	0.6453808734
5346	-0.8426964483	0.6453830846
5347	-0.8426963792	0.6453858485
5348	-0.842696241	0.6453814262
5349	-0.8426954118	0.6453825318
5350	-0.8426949972	0.6453858485
5351	-0.8426943062	0.6453864013
5352	-0.8426938917	0.645384743
5353	-0.8426936153	0.645384743
5354	-0.8426932007	0.6453852957
5355	-0.842692717	0.6453852957
5356	-0.8426915423	0.6453880597
5357	-0.8426915423	0.6453908237
5358	-0.8426909895	0.6453891653
5359	-0.8426902294	0.6453886125
5360	-0.8426898148	0.6453930348
5361	-0.8426896075	0.6453902709
5362	-0.8426890547	0.6453935876
5363	-0.8426880873	0.645392482
5364	-0.8426882946	0.6453886125
5365	-0.8426876036	0.6453908237
5366	-0.8426867054	0.645392482
5367	-0.842686429	0.6453913765
5368	-0.8426862217	0.6453919292
5369	-0.8426855998	0.6453919292
5370	-0.8426851161	0.6453941404
5371	-0.8426851852	0.645395246
5372	-0.8426847706	0.6453935876
5373	-0.8426839414	0.645392482
5374	-0.842683665	0.6453930348
5375	-0.8426832504	0.6453919292
5376	-0.8426826285	0.6453935876
5377	-0.8426820757	0.6453941404
5378	-0.842681592	0.6453946932
5379	-0.8426811774	0.6453935876
5380	-0.8426804865	0.6453935876
5381	-0.8426799337	0.645395246
5382	-0.8426792427	0.6454018795
5383	-0.8426781371	0.6454029851
5384	-0.8426777225	0.6454007739
5385	-0.8426768933	0.6453985627
5386	-0.8426766169	0.6454002211
5387	-0.8426763405	0.6453985627
5388	-0.8426756495	0.6453963516
5389	-0.8426756495	0.6453969044
5390	-0.8426751658	0.6453957988
5391	-0.8426752349	0.645395246
5392	-0.842673853	0.6453946932
5393	-0.8426730929	0.6453930348
5394	-0.8426726092	0.6453935876
5395	-0.8426724019	0.6453957988
5396	-0.8426715036	0.6453919292
5397	-0.8426711581	0.6453969044
5398	-0.842671089	0.6453974572
5399	-0.842670398	0.6453969044
5400	-0.8426702598	0.64539801
5401	-0.8426698452	0.6453963516
5402	-0.842669016	0.6453935876
5403	-0.8426687396	0.6453957988
5404	-0.842668325	0.6453991155
5405	-0.8426680486	0.6453974572
5406	-0.842667565	0.6453957988
5407	-0.8426666667	0.645395246
